od_600nm,conc_lower_mM,conc_upper_mM,percentile,level,strain,carbon_source,compound_turnover
0.1281818181818182,28.675147761363636,29.620098636363636,75,replicate 1,REL606,acetate,acetate
0.12976262626262627,28.638953088762623,29.581324964078284,75,replicate 1,REL606,acetate,acetate
0.13134343434343437,28.60241552260101,29.542450011363634,75,replicate 1,REL606,acetate,acetate
0.13292424242424244,28.56611708844697,29.505296061363634,75,replicate 1,REL606,acetate,acetate
0.13450505050505052,28.530624396969696,29.46668441515152,75,replicate 1,REL606,acetate,acetate
0.1360858585858586,28.493717464015152,29.42882891729798,75,replicate 1,REL606,acetate,acetate
0.1376666666666667,28.456669400000003,29.3905021375,75,replicate 1,REL606,acetate,acetate
0.13924747474747476,28.41996121919192,29.35260878301768,75,replicate 1,REL606,acetate,acetate
0.14082828282828286,28.384312094444443,29.314752503282826,75,replicate 1,REL606,acetate,acetate
0.14240909090909093,28.347725702840908,29.276336673295454,75,replicate 1,REL606,acetate,acetate
0.143989898989899,28.31176292613636,29.239901761363637,75,replicate 1,REL606,acetate,acetate
0.14557070707070707,28.27489803112374,29.201000121338385,75,replicate 1,REL606,acetate,acetate
0.14715151515151517,28.238793406060605,29.162649181818182,75,replicate 1,REL606,acetate,acetate
0.14873232323232327,28.202498732512623,29.123876671338383,75,replicate 1,REL606,acetate,acetate
0.15031313131313134,28.16680719393939,29.0853713780303,75,replicate 1,REL606,acetate,acetate
0.15189393939393941,28.130857892992424,29.046713579545454,75,replicate 1,REL606,acetate,acetate
0.15347474747474749,28.09343037979798,29.009070053282827,75,replicate 1,REL606,acetate,acetate
0.15505555555555556,28.056106737500002,28.972783713888887,75,replicate 1,REL606,acetate,acetate
0.15663636363636366,28.018968979545456,28.934012234090908,75,replicate 1,REL606,acetate,acetate
0.15821717171717176,27.981706132575756,28.896148758459596,75,replicate 1,REL606,acetate,acetate
0.15979797979797983,27.944575348484847,28.857430358585855,75,replicate 1,REL606,acetate,acetate
0.1613787878787879,27.907469607954546,28.819477894128784,75,replicate 1,REL606,acetate,acetate
0.16295959595959597,27.87074492626263,28.780717465656565,75,replicate 1,REL606,acetate,acetate
0.16454040404040404,27.83360608320707,28.74242076205808,75,replicate 1,REL606,acetate,acetate
0.16612121212121214,27.796246668181816,28.70407417727273,75,replicate 1,REL606,acetate,acetate
0.16770202020202024,27.75934048989899,28.66585548232323,75,replicate 1,REL606,acetate,acetate
0.1692828282828283,27.72200093409091,28.628227288257577,75,replicate 1,REL606,acetate,acetate
0.17086363636363638,27.684878067045457,28.59071758636364,75,replicate 1,REL606,acetate,acetate
0.17244444444444446,27.64797771111111,28.55473977777778,75,replicate 1,REL606,acetate,acetate
0.17402525252525253,27.61053947203283,28.51726056691919,75,replicate 1,REL606,acetate,acetate
0.17560606060606063,27.57350946590909,28.480236856060603,75,replicate 1,REL606,acetate,acetate
0.17718686868686873,27.536386598863636,28.441861674621215,75,replicate 1,REL606,acetate,acetate
0.1787676767676768,27.499445108333333,28.402926507575756,75,replicate 1,REL606,acetate,acetate
0.18034848484848487,27.462545035037884,28.36451586780303,75,replicate 1,REL606,acetate,acetate
0.18192929292929294,27.42632959027778,28.32654473914141,75,replicate 1,REL606,acetate,acetate
0.18351010101010104,27.389907930555555,28.288657490530305,75,replicate 1,REL606,acetate,acetate
0.1850909090909091,27.35383285909091,28.25090165454546,75,replicate 1,REL606,acetate,acetate
0.1866717171717172,27.31667799564394,28.2124437957702,75,replicate 1,REL606,acetate,acetate
0.18825252525252528,27.28006365606061,28.17521605189394,75,replicate 1,REL606,acetate,acetate
0.18983333333333335,27.242260022916668,28.136277585416664,75,replicate 1,REL606,acetate,acetate
0.19141414141414143,27.2058161489899,28.09894982954545,75,replicate 1,REL606,acetate,acetate
0.19299494949494952,27.16791027487374,28.060699122411613,75,replicate 1,REL606,acetate,acetate
0.1945757575757576,27.131400937499997,28.022481368939395,75,replicate 1,REL606,acetate,acetate
0.1961565656565657,27.09575243958333,27.984146346275253,75,replicate 1,REL606,acetate,acetate
0.19773737373737377,27.05855225757576,27.94555666868687,75,replicate 1,REL606,acetate,acetate
0.19931818181818184,27.02092925284091,27.90732915340909,75,replicate 1,REL606,acetate,acetate
0.2008989898989899,26.984959770454545,27.86958741098485,75,replicate 1,REL606,acetate,acetate
0.202479797979798,26.949644416098486,27.832929992803027,75,replicate 1,REL606,acetate,acetate
0.2040606060606061,26.913635768181816,27.79633389242424,75,replicate 1,REL606,acetate,acetate
0.20564141414141418,26.876498983270203,27.759552582575758,75,replicate 1,REL606,acetate,acetate
0.20722222222222225,26.839469388888887,27.72126689583333,75,replicate 1,REL606,acetate,acetate
0.20880303030303032,26.80194701212121,27.681999346022728,75,replicate 1,REL606,acetate,acetate
0.2103838383838384,26.765556954040402,27.644188848989902,75,replicate 1,REL606,acetate,acetate
0.21196464646464652,26.73036905164141,27.606842737563127,75,replicate 1,REL606,acetate,acetate
0.2135454545454546,26.69382299659091,27.56877125227273,75,replicate 1,REL606,acetate,acetate
0.21512626262626267,26.657120265151516,27.531776686553034,75,replicate 1,REL606,acetate,acetate
0.21670707070707074,26.62087806414141,27.495266650252525,75,replicate 1,REL606,acetate,acetate
0.2182878787878788,26.583722465340905,27.457825519507576,75,replicate 1,REL606,acetate,acetate
0.21986868686868688,26.545937932449498,27.419736294318184,75,replicate 1,REL606,acetate,acetate
0.221449494949495,26.50854694387626,27.381478574684344,75,replicate 1,REL606,acetate,acetate
0.22303030303030308,26.471485712121208,27.3428358030303,75,replicate 1,REL606,acetate,acetate
0.22461111111111115,26.433351476388886,27.306728496527775,75,replicate 1,REL606,acetate,acetate
0.22619191919191922,26.395883425883838,27.2672264375,75,replicate 1,REL606,acetate,acetate
0.2277727272727273,26.359411760227275,27.230785432386366,75,replicate 1,REL606,acetate,acetate
0.22935353535353536,26.323750027272727,27.193866283333335,75,replicate 1,REL606,acetate,acetate
0.2309343434343435,26.286332588383836,27.156921469381313,75,replicate 1,REL606,acetate,acetate
0.23251515151515156,26.24846202121212,27.118911156439395,75,replicate 1,REL606,acetate,acetate
0.23409595959595964,26.211332325694443,27.0810672177399,75,replicate 1,REL606,acetate,acetate
0.2356767676767677,26.174075296969697,27.04375376464646,75,replicate 1,REL606,acetate,acetate
0.23725757575757578,26.13876581363636,27.00581270625,75,replicate 1,REL606,acetate,acetate
0.23883838383838385,26.10236203030303,26.96867835732323,75,replicate 1,REL606,acetate,acetate
0.24041919191919198,26.065237001199492,26.930437891477272,75,replicate 1,REL606,acetate,acetate
0.24200000000000002,26.028216675,26.892208874999998,75,replicate 1,REL606,acetate,acetate
0.0855,29.863575400000002,30.4262887,50,replicate 1,REL606,acetate,acetate
0.08708080808080809,29.82650693131313,30.38847482222222,50,replicate 1,REL606,acetate,acetate
0.08866161616161616,29.78987671969697,30.349627984848482,50,replicate 1,REL606,acetate,acetate
0.09024242424242425,29.752585406060604,30.313145945454544,50,replicate 1,REL606,acetate,acetate
0.09182323232323233,29.71518492222222,30.276956685858586,50,replicate 1,REL606,acetate,acetate
0.0934040404040404,29.677287577777776,30.239661341414138,50,replicate 1,REL606,acetate,acetate
0.09498484848484849,29.63988459242424,30.201087371212125,50,replicate 1,REL606,acetate,acetate
0.09656565656565658,29.603984282828282,30.163805212121215,50,replicate 1,REL606,acetate,acetate
0.09814646464646465,29.56782494191919,30.125885125757573,50,replicate 1,REL606,acetate,acetate
0.09972727272727273,29.531025381818182,30.087930772727276,50,replicate 1,REL606,acetate,acetate
0.10130808080808082,29.493274756060604,30.05080684494949,50,replicate 1,REL606,acetate,acetate
0.10288888888888889,29.45730708888889,30.014004288888888,50,replicate 1,REL606,acetate,acetate
0.10446969696969698,29.421124446969696,29.976513484848486,50,replicate 1,REL606,acetate,acetate
0.10605050505050506,29.384941805050506,29.939241191919194,50,replicate 1,REL606,acetate,acetate
0.10763131313131313,29.348270466161615,29.9019688989899,50,replicate 1,REL606,acetate,acetate
0.10921212121212122,29.31100429090909,29.86448713939394,50,replicate 1,REL606,acetate,acetate
0.1107929292929293,29.273286621212122,29.82644701414141,50,replicate 1,REL606,acetate,acetate
0.11237373737373739,29.235859848484846,29.787494823232322,50,replicate 1,REL606,acetate,acetate
0.11395454545454548,29.199150554545454,29.750002281818176,50,replicate 1,REL606,acetate,acetate
0.11553535353535355,29.163091369696968,29.712311947474745,50,replicate 1,REL606,acetate,acetate
0.11711616161616163,29.125921710606058,29.67419961313131,50,replicate 1,REL606,acetate,acetate
0.11869696969696972,29.088556072727272,29.636087278787876,50,replicate 1,REL606,acetate,acetate
0.12027777777777779,29.05109188888889,29.59797494444444,50,replicate 1,REL606,acetate,acetate
0.12185858585858587,29.01508895353535,29.559234335353537,50,replicate 1,REL606,acetate,acetate
0.12343939393939396,28.97835070151515,29.520042266666664,50,replicate 1,REL606,acetate,acetate
0.12502020202020203,28.940776108080808,29.481087482828283,50,replicate 1,REL606,acetate,acetate
0.1266010101010101,28.904061301010103,29.443127877777776,50,replicate 1,REL606,acetate,acetate
0.1281818181818182,28.867786181818182,29.405334454545454,50,replicate 1,REL606,acetate,acetate
0.12976262626262627,28.831511062626262,29.367350273737372,50,replicate 1,REL606,acetate,acetate
0.13134343434343437,28.79534973333333,29.32950792424242,50,replicate 1,REL606,acetate,acetate
0.13292424242424244,28.759688599999997,29.292042645454544,50,replicate 1,REL606,acetate,acetate
0.13450505050505052,28.723651482828284,29.254058488888887,50,replicate 1,REL606,acetate,acetate
0.1360858585858586,28.687970262626262,29.2168516010101,50,replicate 1,REL606,acetate,acetate
0.1376666666666667,28.65136933333333,29.178430733333332,50,replicate 1,REL606,acetate,acetate
0.13924747474747476,28.614081706565656,29.14062693232323,50,replicate 1,REL606,acetate,acetate
0.14082828282828286,28.57743675151515,29.103844016161617,50,replicate 1,REL606,acetate,acetate
0.14240909090909093,28.540422790909094,29.065568686363633,50,replicate 1,REL606,acetate,acetate
0.143989898989899,28.50410922727273,29.028247338383835,50,replicate 1,REL606,acetate,acetate
0.14557070707070707,28.46648235909091,28.989361344444443,50,replicate 1,REL606,acetate,acetate
0.14715151515151517,28.429319733333333,28.950948460606057,50,replicate 1,REL606,acetate,acetate
0.14873232323232327,28.392989127777778,28.913705912626266,50,replicate 1,REL606,acetate,acetate
0.15031313131313134,28.35660736969697,28.87596518989899,50,replicate 1,REL606,acetate,acetate
0.15189393939393941,28.319198068181816,28.83810583333333,50,replicate 1,REL606,acetate,acetate
0.15347474747474749,28.283051171717172,28.800772094949494,50,replicate 1,REL606,acetate,acetate
0.15505555555555556,28.24682513333333,28.7633001,50,replicate 1,REL606,acetate,acetate
0.15663636363636366,28.209875927272726,28.72631169090909,50,replicate 1,REL606,acetate,acetate
0.15821717171717176,28.17249577272727,28.688658402525252,50,replicate 1,REL606,acetate,acetate
0.15979797979797983,28.135740484848487,28.650853272727268,50,replicate 1,REL606,acetate,acetate
0.1613787878787879,28.09711249090909,28.61347044090909,50,replicate 1,REL606,acetate,acetate
0.16295959595959597,28.0602573,28.57354754141414,50,replicate 1,REL606,acetate,acetate
0.16454040404040404,28.023182076767675,28.536729416666667,50,replicate 1,REL606,acetate,acetate
0.16612121212121214,27.986256072727272,28.497787,50,replicate 1,REL606,acetate,acetate
0.16770202020202024,27.94846167171717,28.45974451262626,50,replicate 1,REL606,acetate,acetate
0.1692828282828283,27.911461618181818,28.422830693939392,50,replicate 1,REL606,acetate,acetate
0.17086363636363638,27.874975063636363,28.384147213636364,50,replicate 1,REL606,acetate,acetate
0.17244444444444446,27.837382400000003,28.34652542222222,50,replicate 1,REL606,acetate,acetate
0.17402525252525253,27.800975933838384,28.308711544444442,50,replicate 1,REL606,acetate,acetate
0.17560606060606063,27.764464666666665,28.270553803030303,50,replicate 1,REL606,acetate,acetate
0.17718686868686873,27.727182667676768,28.233083788888887,50,replicate 1,REL606,acetate,acetate
0.1787676767676768,27.689108177777776,28.19470024242424,50,replicate 1,REL606,acetate,acetate
0.18034848484848487,27.651430253030306,28.157960045454548,50,replicate 1,REL606,acetate,acetate
0.18192929292929294,27.615879822222222,28.120355188888887,50,replicate 1,REL606,acetate,acetate
0.18351010101010104,27.577776891414143,28.082157876262624,50,replicate 1,REL606,acetate,acetate
0.1850909090909091,27.540139454545454,28.04498756363636,50,replicate 1,REL606,acetate,acetate
0.1866717171717172,27.502836155555556,28.007102752020202,50,replicate 1,REL606,acetate,acetate
0.18825252525252528,27.46586635959596,27.96904092525253,50,replicate 1,REL606,acetate,acetate
0.18983333333333335,27.428190099999995,27.931246833333333,50,replicate 1,REL606,acetate,acetate
0.19141414141414143,27.39289742424242,27.89485505050505,50,replicate 1,REL606,acetate,acetate
0.19299494949494952,27.35582442323232,27.857541106565655,50,replicate 1,REL606,acetate,acetate
0.1945757575757576,27.32070443939394,27.820867357575757,50,replicate 1,REL606,acetate,acetate
0.1961565656565657,27.283155966666666,27.78324761161616,50,replicate 1,REL606,acetate,acetate
0.19773737373737377,27.246847385858583,27.745858068686868,50,replicate 1,REL606,acetate,acetate
0.19931818181818184,27.210106022727274,27.708453272727276,50,replicate 1,REL606,acetate,acetate
0.2008989898989899,27.172661228282827,27.67256867070707,50,replicate 1,REL606,acetate,acetate
0.202479797979798,27.137115548989897,27.63430215959596,50,replicate 1,REL606,acetate,acetate
0.2040606060606061,27.10015929090909,27.597984406060608,50,replicate 1,REL606,acetate,acetate
0.20564141414141418,27.063580714141416,27.559479557575756,50,replicate 1,REL606,acetate,acetate
0.20722222222222225,27.027046777777777,27.52369077777778,50,replicate 1,REL606,acetate,acetate
0.20880303030303032,26.98991466212121,27.487018857575755,50,replicate 1,REL606,acetate,acetate
0.2103838383838384,26.952124694949497,27.44986449292929,50,replicate 1,REL606,acetate,acetate
0.21196464646464652,26.915693616161615,27.412048317171717,50,replicate 1,REL606,acetate,acetate
0.2135454545454546,26.878738736363637,27.37511788181818,50,replicate 1,REL606,acetate,acetate
0.21512626262626267,26.841347800505048,27.336717366161615,50,replicate 1,REL606,acetate,acetate
0.21670707070707074,26.804942266666664,27.299695604040405,50,replicate 1,REL606,acetate,acetate
0.2182878787878788,26.767315925757575,27.262444965151516,50,replicate 1,REL606,acetate,acetate
0.21986868686868688,26.73106083030303,27.226101989898986,50,replicate 1,REL606,acetate,acetate
0.221449494949495,26.6929944040404,27.189645684343432,50,replicate 1,REL606,acetate,acetate
0.22303030303030308,26.654795757575755,27.15127393939394,50,replicate 1,REL606,acetate,acetate
0.22461111111111115,26.61703414444444,27.11290219444444,50,replicate 1,REL606,acetate,acetate
0.22619191919191922,26.580052886868682,27.07605765454545,50,replicate 1,REL606,acetate,acetate
0.2277727272727273,26.54317020909091,27.037853799999997,50,replicate 1,REL606,acetate,acetate
0.22935353535353536,26.505683472727274,27.001283107070712,50,replicate 1,REL606,acetate,acetate
0.2309343434343435,26.467631994949492,26.963629419191914,50,replicate 1,REL606,acetate,acetate
0.23251515151515156,26.430231024242424,26.926253487878785,50,replicate 1,REL606,acetate,acetate
0.23409595959595964,26.393071478282828,26.890190353535356,50,replicate 1,REL606,acetate,acetate
0.2356767676767677,26.355952383838385,26.853700274747474,50,replicate 1,REL606,acetate,acetate
0.23725757575757578,26.319584153030306,26.81621638181818,50,replicate 1,REL606,acetate,acetate
0.23883838383838385,26.28189322222222,26.779627691919192,50,replicate 1,REL606,acetate,acetate
0.24041919191919198,26.244058801515152,26.740870545959595,50,replicate 1,REL606,acetate,acetate
0.24200000000000002,26.2058252,26.704225599999997,50,replicate 1,REL606,acetate,acetate
0.0855,30.011792650000004,30.2661111,25,replicate 1,REL606,acetate,acetate
0.08708080808080809,29.973781013131315,30.22884860808081,25,replicate 1,REL606,acetate,acetate
0.08866161616161616,29.937275608585857,30.191762189393938,25,replicate 1,REL606,acetate,acetate
0.09024242424242425,29.900921624242425,30.154323624242426,25,replicate 1,REL606,acetate,acetate
0.09182323232323233,29.863388993939395,30.117439196464645,25,replicate 1,REL606,acetate,acetate
0.0934040404040404,29.82567832727273,30.07959056262626,25,replicate 1,REL606,acetate,acetate
0.09498484848484849,29.78795657272727,30.04253614848485,25,replicate 1,REL606,acetate,acetate
0.09656565656565658,29.75197260606061,30.00517325252525,25,replicate 1,REL606,acetate,acetate
0.09814646464646465,29.715451671212122,29.968011164646466,25,replicate 1,REL606,acetate,acetate
0.09972727272727273,29.67937300909091,29.929766899999997,25,replicate 1,REL606,acetate,acetate
0.10130808080808082,29.642409801515154,29.89263252878788,25,replicate 1,REL606,acetate,acetate
0.10288888888888889,29.6050082,29.855169444444446,25,replicate 1,REL606,acetate,acetate
0.10446969696969698,29.568348954545453,29.817005750000003,25,replicate 1,REL606,acetate,acetate
0.10605050505050506,29.53095882020202,29.779561431313134,25,replicate 1,REL606,acetate,acetate
0.10763131313131313,29.492984549494945,29.740857880303032,25,replicate 1,REL606,acetate,acetate
0.10921212121212122,29.45557808484849,29.702929006060604,25,replicate 1,REL606,acetate,acetate
0.1107929292929293,29.418095538383838,29.666671928787878,25,replicate 1,REL606,acetate,acetate
0.11237373737373739,29.38227575757576,29.62864835858586,25,replicate 1,REL606,acetate,acetate
0.11395454545454548,29.345895395454548,29.59189524090909,25,replicate 1,REL606,acetate,acetate
0.11553535353535355,29.30883929090909,29.55453917979798,25,replicate 1,REL606,acetate,acetate
0.11711616161616163,29.27154942272727,29.51689765858586,25,replicate 1,REL606,acetate,acetate
0.11869696969696972,29.23464881212121,29.479980836363634,25,replicate 1,REL606,acetate,acetate
0.12027777777777779,29.197763555555554,29.44311661111111,25,replicate 1,REL606,acetate,acetate
0.12185858585858587,29.161254456565658,29.40637267070707,25,replicate 1,REL606,acetate,acetate
0.12343939393939396,29.123846006060603,29.368198146969696,25,replicate 1,REL606,acetate,acetate
0.12502020202020203,29.08680035050505,29.33119824444444,25,replicate 1,REL606,acetate,acetate
0.1266010101010101,29.049430433838385,29.293310594949496,25,replicate 1,REL606,acetate,acetate
0.1281818181818182,29.01319718181818,29.255977636363635,25,replicate 1,REL606,acetate,acetate
0.12976262626262627,28.976300185353537,29.218617696464644,25,replicate 1,REL606,acetate,acetate
0.13134343434343437,28.939993608080812,29.182462008080808,25,replicate 1,REL606,acetate,acetate
0.13292424242424244,28.90322605606061,29.145130110606058,25,replicate 1,REL606,acetate,acetate
0.13450505050505052,28.86759933333333,29.107663155555553,25,replicate 1,REL606,acetate,acetate
0.1360858585858586,28.831484406565657,29.069584646464648,25,replicate 1,REL606,acetate,acetate
0.1376666666666667,28.794330566666666,29.0316484,25,replicate 1,REL606,acetate,acetate
0.13924747474747476,28.75672310656566,28.994168566161612,25,replicate 1,REL606,acetate,acetate
0.14082828282828286,28.71962407272727,28.956332616161617,25,replicate 1,REL606,acetate,acetate
0.14240909090909093,28.68233981818182,28.918836154545453,25,replicate 1,REL606,acetate,acetate
0.143989898989899,28.64550227272727,28.881608444444446,25,replicate 1,REL606,acetate,acetate
0.14557070707070707,28.608163539393935,28.84315379444444,25,replicate 1,REL606,acetate,acetate
0.14715151515151517,28.57135432727273,28.804461066666665,25,replicate 1,REL606,acetate,acetate
0.14873232323232327,28.533400477777775,28.766623653030305,25,replicate 1,REL606,acetate,acetate
0.15031313131313134,28.495894825252527,28.7292983989899,25,replicate 1,REL606,acetate,acetate
0.15189393939393941,28.459515454545453,28.69141071969697,25,replicate 1,REL606,acetate,acetate
0.15347474747474749,28.422633511111112,28.653857969696972,25,replicate 1,REL606,acetate,acetate
0.15505555555555556,28.385642400000002,28.617667222222224,25,replicate 1,REL606,acetate,acetate
0.15663636363636366,28.348081372727272,28.58098367272727,25,replicate 1,REL606,acetate,acetate
0.15821717171717176,28.310595745454542,28.54335556010101,25,replicate 1,REL606,acetate,acetate
0.15979797979797983,28.273365818181816,28.5045502020202,25,replicate 1,REL606,acetate,acetate
0.1613787878787879,28.23567330151515,28.467228028787876,25,replicate 1,REL606,acetate,acetate
0.16295959595959597,28.198905963636363,28.4293094989899,25,replicate 1,REL606,acetate,acetate
0.16454040404040404,28.161864611616164,28.392460305555556,25,replicate 1,REL606,acetate,acetate
0.16612121212121214,28.124563945454547,28.3561684,25,replicate 1,REL606,acetate,acetate
0.16770202020202024,28.086619272727276,28.318861164141413,25,replicate 1,REL606,acetate,acetate
0.1692828282828283,28.04892132323232,28.281607994949493,25,replicate 1,REL606,acetate,acetate
0.17086363636363638,28.013088927272726,28.24461183636364,25,replicate 1,REL606,acetate,acetate
0.17244444444444446,27.9755264,28.20784551111111,25,replicate 1,REL606,acetate,acetate
0.17402525252525253,27.93804481262626,28.169427394949498,25,replicate 1,REL606,acetate,acetate
0.17560606060606063,27.900501196969692,28.13147340909091,25,replicate 1,REL606,acetate,acetate
0.17718686868686873,27.863570140909086,28.09485478030303,25,replicate 1,REL606,acetate,acetate
0.1787676767676768,27.826531242424245,28.056826248484846,25,replicate 1,REL606,acetate,acetate
0.18034848484848487,27.789465968181815,28.019438953030303,25,replicate 1,REL606,acetate,acetate
0.18192929292929294,27.75269085959596,27.98197653030303,25,replicate 1,REL606,acetate,acetate
0.18351010101010104,27.715770717171715,27.944118088383835,25,replicate 1,REL606,acetate,acetate
0.1850909090909091,27.6783912,27.906641563636363,25,replicate 1,REL606,acetate,acetate
0.1866717171717172,27.641257622727267,27.8685676979798,25,replicate 1,REL606,acetate,acetate
0.18825252525252528,27.604445954545454,27.83305251111111,25,replicate 1,REL606,acetate,acetate
0.18983333333333335,27.5676457,27.797640616666666,25,replicate 1,REL606,acetate,acetate
0.19141414141414143,27.529594040404042,27.759636414141415,25,replicate 1,REL606,acetate,acetate
0.19299494949494952,27.492574525757576,27.723395230808077,25,replicate 1,REL606,acetate,acetate
0.1945757575757576,27.45517170909091,27.6860303030303,25,replicate 1,REL606,acetate,acetate
0.1961565656565657,27.418381887373737,27.648021658080808,25,replicate 1,REL606,acetate,acetate
0.19773737373737377,27.380902925252524,27.610648541414143,25,replicate 1,REL606,acetate,acetate
0.19931818181818184,27.34421565909091,27.572680545454546,25,replicate 1,REL606,acetate,acetate
0.2008989898989899,27.306913142424243,27.534224219191916,25,replicate 1,REL606,acetate,acetate
0.202479797979798,27.26953615909091,27.497010708585858,25,replicate 1,REL606,acetate,acetate
0.2040606060606061,27.23267095151515,27.459100999999997,25,replicate 1,REL606,acetate,acetate
0.20564141414141418,27.19600659393939,27.420959249494945,25,replicate 1,REL606,acetate,acetate
0.20722222222222225,27.159347944444445,27.383630555555555,25,replicate 1,REL606,acetate,acetate
0.20880303030303032,27.122048886363636,27.345967803030305,25,replicate 1,REL606,acetate,acetate
0.2103838383838384,27.084303402020204,27.307930949494953,25,replicate 1,REL606,acetate,acetate
0.21196464646464652,27.047519986868682,27.27162677979798,25,replicate 1,REL606,acetate,acetate
0.2135454545454546,27.011181772727273,27.23320598181818,25,replicate 1,REL606,acetate,acetate
0.21512626262626267,26.974320068181814,27.195917707070702,25,replicate 1,REL606,acetate,acetate
0.21670707070707074,26.937243438383838,27.159812557575755,25,replicate 1,REL606,acetate,acetate
0.2182878787878788,26.900006895454545,27.122946966666667,25,replicate 1,REL606,acetate,acetate
0.21986868686868688,26.861256062626264,27.084487252525257,25,replicate 1,REL606,acetate,acetate
0.221449494949495,26.82321469393939,27.04849953131313,25,replicate 1,REL606,acetate,acetate
0.22303030303030308,26.78752036363636,27.009866545454543,25,replicate 1,REL606,acetate,acetate
0.22461111111111115,26.74942731666667,26.97169352777778,25,replicate 1,REL606,acetate,acetate
0.22619191919191922,26.71234502626263,26.93455811212121,25,replicate 1,REL606,acetate,acetate
0.2277727272727273,26.674593027272724,26.89766483636363,25,replicate 1,REL606,acetate,acetate
0.22935353535353536,26.636761694949495,26.860677721212117,25,replicate 1,REL606,acetate,acetate
0.2309343434343435,26.598333775252524,26.822528194444445,25,replicate 1,REL606,acetate,acetate
0.23251515151515156,26.562741375757575,26.785336554545452,25,replicate 1,REL606,acetate,acetate
0.23409595959595964,26.525413037878792,26.747055022222224,25,replicate 1,REL606,acetate,acetate
0.2356767676767677,26.487728585858587,26.71014084040404,25,replicate 1,REL606,acetate,acetate
0.23725757575757578,26.4524746,26.67389704090909,25,replicate 1,REL606,acetate,acetate
0.23883838383838385,26.414415858585855,26.635338787878787,25,replicate 1,REL606,acetate,acetate
0.24041919191919198,26.377123396464647,26.5992333510101,25,replicate 1,REL606,acetate,acetate
0.24200000000000002,26.340179199999998,26.5619778,25,replicate 1,REL606,acetate,acetate
0.0855,30.118182549999993,30.16598375,5,replicate 1,REL606,acetate,acetate
0.08708080808080809,30.080542255555553,30.12813218989899,5,replicate 1,REL606,acetate,acetate
0.08866161616161616,30.0427303510101,30.09160097979798,5,replicate 1,REL606,acetate,acetate
0.09024242424242425,30.005302715151515,30.054365012121213,5,replicate 1,REL606,acetate,acetate
0.09182323232323233,29.96699516313131,30.016544754545457,5,replicate 1,REL606,acetate,acetate
0.0934040404040404,29.92954379494949,29.97899197878788,5,replicate 1,REL606,acetate,acetate
0.09498484848484849,29.892863431818185,29.94184891818181,5,replicate 1,REL606,acetate,acetate
0.09656565656565658,29.855456323232325,29.9053155959596,5,replicate 1,REL606,acetate,acetate
0.09814646464646465,29.818352631313125,29.867798792424242,5,replicate 1,REL606,acetate,acetate
0.09972727272727273,29.780291645454547,29.83044820909091,5,replicate 1,REL606,acetate,acetate
0.10130808080808082,29.742815054545453,29.793014515656566,5,replicate 1,REL606,acetate,acetate
0.10288888888888889,29.707099311111108,29.755995688888888,5,replicate 1,REL606,acetate,acetate
0.10446969696969698,29.67038,29.719016863636362,5,replicate 1,REL606,acetate,acetate
0.10605050505050506,29.6343307020202,29.680923933333325,5,replicate 1,REL606,acetate,acetate
0.10763131313131313,29.59698664141414,29.643541918181818,5,replicate 1,REL606,acetate,acetate
0.10921212121212122,29.559722957575758,29.6060263030303,5,replicate 1,REL606,acetate,acetate
0.1107929292929293,29.52272330555556,29.568437397474746,5,replicate 1,REL606,acetate,acetate
0.11237373737373739,29.485774873737377,29.531065025252524,5,replicate 1,REL606,acetate,acetate
0.11395454545454548,29.44877819090909,29.493798763636363,5,replicate 1,REL606,acetate,acetate
0.11553535353535355,29.411947616161616,29.45657653535353,5,replicate 1,REL606,acetate,acetate
0.11711616161616163,29.3739348020202,29.41929645050505,5,replicate 1,REL606,acetate,acetate
0.11869696969696972,29.33632867272727,29.38130319696969,5,replicate 1,REL606,acetate,acetate
0.12027777777777779,29.298737361111115,29.344435361111113,5,replicate 1,REL606,acetate,acetate
0.12185858585858587,29.26109144242424,29.307570739393938,5,replicate 1,REL606,acetate,acetate
0.12343939393939396,29.22392338333333,29.270082548484844,5,replicate 1,REL606,acetate,acetate
0.12502020202020203,29.186389888888886,29.232656099999996,5,replicate 1,REL606,acetate,acetate
0.1266010101010101,29.149882742929293,29.194986549999996,5,replicate 1,REL606,acetate,acetate
0.1281818181818182,29.111521727272724,29.15743209090909,5,replicate 1,REL606,acetate,acetate
0.12976262626262627,29.07394646363636,29.11912132979798,5,replicate 1,REL606,acetate,acetate
0.13134343434343437,29.0365875050505,29.08177434040404,5,replicate 1,REL606,acetate,acetate
0.13292424242424244,29.000071662121215,29.043698304545455,5,replicate 1,REL606,acetate,acetate
0.13450505050505052,28.9629036040404,29.00714506262626,5,replicate 1,REL606,acetate,acetate
0.1360858585858586,28.925240126262622,28.96947326010101,5,replicate 1,REL606,acetate,acetate
0.1376666666666667,28.887576333333335,28.93191783333333,5,replicate 1,REL606,acetate,acetate
0.13924747474747476,28.85105969494949,28.893630149999996,5,replicate 1,REL606,acetate,acetate
0.14082828282828286,28.813892747474746,28.856374931313134,5,replicate 1,REL606,acetate,acetate
0.14240909090909093,28.776878413636364,28.81876819545455,5,replicate 1,REL606,acetate,acetate
0.143989898989899,28.739489772727275,28.7807240959596,5,replicate 1,REL606,acetate,acetate
