conc_range_mM,rel_area_lower,rel_area_upper,percentile,strain,carbon_source,compound_turnover
30.0,0.2162935865,0.22291326935,75,REL606,glucose,acetate
0.0,-0.0022183999999999997,0.000355796,50,REL606,glucose,acetate
0.30303030303030304,3.196469696969701e-05,0.002560865287878788,50,REL606,glucose,acetate
0.6060606060606061,0.002298534848484849,0.004772623878787879,50,REL606,glucose,acetate
0.9090909090909092,0.004544633181818183,0.006977404590909092,50,REL606,glucose,acetate
1.2121212121212122,0.006783105303030303,0.009187665575757576,50,REL606,glucose,acetate
1.5151515151515151,0.009028456212121212,0.011394505651515152,50,REL606,glucose,acetate
1.8181818181818183,0.011271820454545455,0.01361507613636364,50,REL606,glucose,acetate
2.121212121212121,0.013517794090909089,0.01582235562121212,50,REL606,glucose,acetate
2.4242424242424243,0.015760657424242427,0.018037136560606057,50,REL606,glucose,acetate
2.7272727272727275,0.01800699181818182,0.02024648813636364,50,REL606,glucose,acetate
3.0303030303030303,0.020246360303030304,0.022452174354545454,50,REL606,glucose,acetate
3.3333333333333335,0.022485941666666665,0.024665675333333335,50,REL606,glucose,acetate
3.6363636363636367,0.02472830772727273,0.02687656940909091,50,REL606,glucose,acetate
3.9393939393939394,0.026965162878787877,0.02909149475909091,50,REL606,glucose,acetate
4.242424242424242,0.029203662575757572,0.03130666874242424,50,REL606,glucose,acetate
4.545454545454546,0.03143985045454546,0.03352196904545455,50,REL606,glucose,acetate
4.848484848484849,0.03368223742424242,0.03573890921212121,50,REL606,glucose,acetate
5.151515151515151,0.035924068181818175,0.037949571030303025,50,REL606,glucose,acetate
5.454545454545455,0.03817016318181818,0.04016965313636364,50,REL606,glucose,acetate
5.757575757575758,0.04040698,0.042395035603030304,50,REL606,glucose,acetate
6.0606060606060606,0.04265072787878788,0.04460583084848485,50,REL606,glucose,acetate
6.363636363636364,0.044886194545454554,0.04681080845454546,50,REL606,glucose,acetate
6.666666666666667,0.047130040000000005,0.0490322265,50,REL606,glucose,acetate
6.96969696969697,0.04936895045454545,0.05125210765151515,50,REL606,glucose,acetate
7.272727272727273,0.05160049727272728,0.05346323,50,REL606,glucose,acetate
7.575757575757576,0.05384049863636364,0.05569028121212121,50,REL606,glucose,acetate
7.878787878787879,0.05607221121212121,0.05790771443484849,50,REL606,glucose,acetate
8.181818181818182,0.05830314136363636,0.06013195435,50,REL606,glucose,acetate
8.484848484848484,0.06053864301212121,0.06234331490909091,50,REL606,glucose,acetate
8.787878787878789,0.06276976303030304,0.06456162778939395,50,REL606,glucose,acetate
9.090909090909092,0.0649854775909091,0.066783481,50,REL606,glucose,acetate
9.393939393939394,0.06721399212121212,0.06900571843939395,50,REL606,glucose,acetate
9.696969696969697,0.06944548378787879,0.07123056945454545,50,REL606,glucose,acetate
10.0,0.071681205,0.0734558605,50,REL606,glucose,acetate
10.303030303030303,0.07391827181818182,0.07568253687272727,50,REL606,glucose,acetate
10.606060606060606,0.07614859075757577,0.07791026656969696,50,REL606,glucose,acetate
10.90909090909091,0.07837486136363638,0.080135406,50,REL606,glucose,acetate
11.212121212121213,0.08059823151515151,0.0823543590909091,50,REL606,glucose,acetate
11.515151515151516,0.0828297134848485,0.08458169215151515,50,REL606,glucose,acetate
11.818181818181818,0.08505721227272728,0.0867977508181818,50,REL606,glucose,acetate
12.121212121212121,0.08728242439393939,0.08902839822727272,50,REL606,glucose,acetate
12.424242424242424,0.0895086603030303,0.0912611121530303,50,REL606,glucose,acetate
12.727272727272728,0.09174364895454547,0.09348442845454547,50,REL606,glucose,acetate
13.030303030303031,0.09396620065151516,0.09572202681818183,50,REL606,glucose,acetate
13.333333333333334,0.09619370266666667,0.097950799,50,REL606,glucose,acetate
13.636363636363637,0.0984277018181818,0.10019755640909092,50,REL606,glucose,acetate
13.93939393939394,0.10065182860606062,0.10242765472727274,50,REL606,glucose,acetate
14.242424242424242,0.10286073969696971,0.10465684418181818,50,REL606,glucose,acetate
14.545454545454547,0.10508409545454547,0.10689183150909091,50,REL606,glucose,acetate
14.84848484848485,0.10729471803030304,0.10912947503030304,50,REL606,glucose,acetate
15.151515151515152,0.1095213896969697,0.11136250428787879,50,REL606,glucose,acetate
15.454545454545455,0.11173892118636364,0.11360080877272727,50,REL606,glucose,acetate
15.757575757575758,0.11394826618939394,0.11584208528787879,50,REL606,glucose,acetate
16.060606060606062,0.11617037165151517,0.11807700525757578,50,REL606,glucose,acetate
16.363636363636363,0.11838002618181818,0.120312161,50,REL606,glucose,acetate
16.666666666666668,0.12058222683333333,0.12255185333333334,50,REL606,glucose,acetate
16.96969696969697,0.12279911922727271,0.12479787207575756,50,REL606,glucose,acetate
17.272727272727273,0.1250100273181818,0.1270420963181818,50,REL606,glucose,acetate
17.575757575757578,0.12721874984848486,0.1292814415,50,REL606,glucose,acetate
17.87878787878788,0.1294371833787879,0.13152871887878786,50,REL606,glucose,acetate
18.181818181818183,0.13165353272727273,0.1337722082727273,50,REL606,glucose,acetate
18.484848484848484,0.13386026245454546,0.1360212058030303,50,REL606,glucose,acetate
18.78787878787879,0.13607148727424243,0.13826311146969697,50,REL606,glucose,acetate
19.09090909090909,0.13827000159545455,0.14051758168181816,50,REL606,glucose,acetate
19.393939393939394,0.14047924218181818,0.1427648871212121,50,REL606,glucose,acetate
19.6969696969697,0.14267943440909092,0.1450142931212121,50,REL606,glucose,acetate
20.0,0.14488052149999997,0.14725813,50,REL606,glucose,acetate
20.303030303030305,0.1470825309090909,0.14950579015151516,50,REL606,glucose,acetate
20.606060606060606,0.1492992034848485,0.15175637954545457,50,REL606,glucose,acetate
20.90909090909091,0.15150415527272726,0.15399764909090913,50,REL606,glucose,acetate
21.21212121212121,0.15371690004545452,0.15625473424242423,50,REL606,glucose,acetate
21.515151515151516,0.15592483528787882,0.15850296342424242,50,REL606,glucose,acetate
21.81818181818182,0.15812800013636366,0.16076294845454547,50,REL606,glucose,acetate
22.12121212121212,0.1603414221212121,0.16300490212121213,50,REL606,glucose,acetate
22.424242424242426,0.1625543629848485,0.1652545059090909,50,REL606,glucose,acetate
22.727272727272727,0.16476204909090908,0.1675134390909091,50,REL606,glucose,acetate
23.03030303030303,0.16697197671212122,0.1697567825757576,50,REL606,glucose,acetate
23.333333333333336,0.16916037250000002,0.17201219333333337,50,REL606,glucose,acetate
23.636363636363637,0.1713612419090909,0.17425929131818182,50,REL606,glucose,acetate
23.93939393939394,0.17357012469696972,0.17651345515151518,50,REL606,glucose,acetate
24.242424242424242,0.17577639345454546,0.17875338030303028,50,REL606,glucose,acetate
24.545454545454547,0.17798081563636364,0.18100054599999998,50,REL606,glucose,acetate
24.848484848484848,0.1801797563939394,0.183247625,50,REL606,glucose,acetate
25.151515151515152,0.1823844347878788,0.18549536681818185,50,REL606,glucose,acetate
25.454545454545457,0.1845837601818182,0.18775905,50,REL606,glucose,acetate
25.757575757575758,0.18678545806060606,0.19000886818181817,50,REL606,glucose,acetate
26.060606060606062,0.18898971399999998,0.19226020272727273,50,REL606,glucose,acetate
26.363636363636363,0.1911892713181818,0.19451437045454545,50,REL606,glucose,acetate
26.666666666666668,0.19339210516666666,0.19676120333333336,50,REL606,glucose,acetate
26.96969696969697,0.19559611227272727,0.1990129943151515,50,REL606,glucose,acetate
27.272727272727273,0.1978012245909091,0.20126839600000002,50,REL606,glucose,acetate
27.575757575757578,0.20000834130303033,0.20352888934848484,50,REL606,glucose,acetate
27.87878787878788,0.20223089315151516,0.20578223386363637,50,REL606,glucose,acetate
28.181818181818183,0.20444234386363638,0.20803050422727276,50,REL606,glucose,acetate
28.484848484848484,0.20664258946969696,0.21027045174242423,50,REL606,glucose,acetate
28.78787878787879,0.2088405038787879,0.2125192994242424,50,REL606,glucose,acetate
29.090909090909093,0.21104647763636367,0.21476490968181822,50,REL606,glucose,acetate
29.393939393939394,0.21324545642424242,0.217020453030303,50,REL606,glucose,acetate
29.6969696969697,0.21544832233333333,0.21926626909090913,50,REL606,glucose,acetate
30.0,0.217655444,0.221525435,50,REL606,glucose,acetate
0.0,-0.0014800725,-0.00026704524999999997,25,REL606,glucose,acetate
0.30303030303030304,0.0007484925757575756,0.0019424108712121212,25,REL606,glucose,acetate
0.6060606060606061,0.0029888342424242427,0.004162561113636364,25,REL606,glucose,acetate
0.9090909090909092,0.005222002727272728,0.006387956250000001,25,REL606,glucose,acetate
1.2121212121212122,0.0074531757575757585,0.008612579568181818,25,REL606,glucose,acetate
1.5151515151515151,0.009680193712121211,0.010831521770454546,25,REL606,glucose,acetate
1.8181818181818183,0.011918545000000001,0.013049425363636366,25,REL606,glucose,acetate
2.121212121212121,0.014168607424242424,0.015268223219696968,25,REL606,glucose,acetate
2.4242424242424243,0.016404865833333334,0.017484280027272724,25,REL606,glucose,acetate
2.7272727272727275,0.018633137499999997,0.01970011572727273,25,REL606,glucose,acetate
3.0303030303030303,0.020866579727272724,0.02191832186363636,25,REL606,glucose,acetate
3.3333333333333335,0.023095429166666667,0.024125647166666667,25,REL606,glucose,acetate
3.6363636363636367,0.02532951590909091,0.02634597371136364,25,REL606,glucose,acetate
3.9393939393939394,0.02756456037878788,0.02856565728787879,25,REL606,glucose,acetate
4.242424242424242,0.02980093098484848,0.030785143401515155,25,REL606,glucose,acetate
4.545454545454546,0.03203230136363637,0.033005463181818184,25,REL606,glucose,acetate
4.848484848484849,0.03426847097727273,0.0352246255530303,25,REL606,glucose,acetate
5.151515151515151,0.036499326424242425,0.03744425926515152,25,REL606,glucose,acetate
5.454545454545455,0.03873224993181819,0.03966908331818182,25,REL606,glucose,acetate
5.757575757575758,0.04095582598484849,0.04187934166666667,25,REL606,glucose,acetate
6.0606060606060606,0.0431905856060606,0.044093676174242424,25,REL606,glucose,acetate
6.363636363636364,0.04541484227272728,0.04631687645454545,25,REL606,glucose,acetate
6.666666666666667,0.0476434385,0.04854495633333333,25,REL606,glucose,acetate
6.96969696969697,0.04986438304545455,0.050771738765151515,25,REL606,glucose,acetate
7.272727272727273,0.052082696977272726,0.05299405761363637,25,REL606,glucose,acetate
7.575757575757576,0.05431125363636363,0.055218089015151524,25,REL606,glucose,acetate
7.878787878787879,0.056544875075757575,0.057461004848484855,25,REL606,glucose,acetate
8.181818181818182,0.058775352272727274,0.05967330045454545,25,REL606,glucose,acetate
8.484848484848484,0.061008298924242414,0.06189068865151515,25,REL606,glucose,acetate
8.787878787878789,0.06323705801515153,0.06410873490909091,25,REL606,glucose,acetate
9.090909090909092,0.06547481318181819,0.06632989048409091,25,REL606,glucose,acetate
9.393939393939394,0.06770415795454546,0.06853994146893941,25,REL606,glucose,acetate
9.696969696969697,0.06992169996969697,0.07076064728787877,25,REL606,glucose,acetate
10.0,0.07214986975000001,0.07298842999999999,25,REL606,glucose,acetate
10.303030303030303,0.07437778253787879,0.07519924590909091,25,REL606,glucose,acetate
10.606060606060606,0.07660008065151515,0.07742423728409091,25,REL606,glucose,acetate
10.90909090909091,0.07883330954545456,0.07964856636363637,25,REL606,glucose,acetate
11.212121212121213,0.08106132996969698,0.08187198940757576,25,REL606,glucose,acetate
11.515151515151516,0.08328520901515152,0.08410448375303031,25,REL606,glucose,acetate
11.818181818181818,0.08551630818181818,0.08633107150000001,25,REL606,glucose,acetate
12.121212121212121,0.0877463809848485,0.08856559846969697,25,REL606,glucose,acetate
12.424242424242424,0.08997434998257575,0.09079986565151514,25,REL606,glucose,acetate
12.727272727272728,0.09219876761363638,0.09302747113636364,25,REL606,glucose,acetate
13.030303030303031,0.09441765060606062,0.0952542166969697,25,REL606,glucose,acetate
13.333333333333334,0.09664186375,0.09747877833333334,25,REL606,glucose,acetate
13.636363636363637,0.09886847340909091,0.09970557663636365,25,REL606,glucose,acetate
13.93939393939394,0.10109270999999999,0.10192892544696971,25,REL606,glucose,acetate
14.242424242424242,0.10331954666666668,0.10415471308030302,25,REL606,glucose,acetate
14.545454545454547,0.10554764781818181,0.10637942902272728,25,REL606,glucose,acetate
14.84848484848485,0.10776588596969698,0.10861161340909091,25,REL606,glucose,acetate
15.151515151515152,0.10998657607575758,0.1108408572727273,25,REL606,glucose,acetate
15.454545454545455,0.11221193545454546,0.11307166554545454,25,REL606,glucose,acetate
15.757575757575758,0.11443116615151515,0.11530020729545455,25,REL606,glucose,acetate
16.060606060606062,0.11664504590909092,0.11753480322727275,25,REL606,glucose,acetate
16.363636363636363,0.11887426468181818,0.11977256752272727,25,REL606,glucose,acetate
16.666666666666668,0.12109460433333336,0.12201115916666667,25,REL606,glucose,acetate
16.96969696969697,0.12331698870454545,0.12425275560606061,25,REL606,glucose,acetate
17.272727272727273,0.12553174727272728,0.1264769995681818,25,REL606,glucose,acetate
17.575757575757578,0.1277474759848485,0.12871171138636364,25,REL606,glucose,acetate
17.87878787878788,0.1299658074242424,0.13093764152651516,25,REL606,glucose,acetate
18.181818181818183,0.13219050022727272,0.13317546295454546,25,REL606,glucose,acetate
18.484848484848484,0.13440602906060606,0.13541247875,25,REL606,glucose,acetate
18.78787878787879,0.13662291369696972,0.1376532775,25,REL606,glucose,acetate
19.09090909090909,0.1388409284090909,0.1398916662272727,25,REL606,glucose,acetate
19.393939393939394,0.14106257246969697,0.1421293309090909,25,REL606,glucose,acetate
19.6969696969697,0.14328015676515155,0.14436893525757577,25,REL606,glucose,acetate
20.0,0.145492083,0.146602358175,25,REL606,glucose,acetate
20.303030303030305,0.14770184022727273,0.1488393938560606,25,REL606,glucose,acetate
20.606060606060606,0.14991132727272727,0.1510668803030303,25,REL606,glucose,acetate
20.90909090909091,0.1521297468181818,0.15330950204545454,25,REL606,glucose,acetate
21.21212121212121,0.15435159590909087,0.1555521740151515,25,REL606,glucose,acetate
21.515151515151516,0.15657476264318185,0.15778528322727273,25,REL606,glucose,acetate
21.81818181818182,0.15879079772727273,0.16002451063636366,25,REL606,glucose,acetate
22.12121212121212,0.1610117843181818,0.162269131469697,25,REL606,glucose,acetate
22.424242424242426,0.1632281252272727,0.16450450953030304,25,REL606,glucose,acetate
22.727272727272727,0.1654463184772727,0.16674044397727272,25,REL606,glucose,acetate
23.03030303030303,0.1676620216969697,0.16897881815075758,25,REL606,glucose,acetate
23.333333333333336,0.169884521225,0.1712178361666667,25,REL606,glucose,acetate
23.636363636363637,0.17209921036363635,0.173459695,25,REL606,glucose,acetate
23.93939393939394,0.17430603138636366,0.17568748068939394,25,REL606,glucose,acetate
24.242424242424242,0.17652505537878785,0.17792278163030303,25,REL606,glucose,acetate
24.545454545454547,0.17874370363636366,0.18015889835,25,REL606,glucose,acetate
24.848484848484848,0.18096477038484848,0.18240153659848485,25,REL606,glucose,acetate
25.151515151515152,0.1831837634621212,0.1846333895227273,25,REL606,glucose,acetate
25.454545454545457,0.18540489113636366,0.18686161988636366,25,REL606,glucose,acetate
25.757575757575758,0.18762235545454542,0.189093833669697,25,REL606,glucose,acetate
26.060606060606062,0.18984329174242423,0.19133335064393941,25,REL606,glucose,acetate
26.363636363636363,0.19205806661363636,0.19356401863636363,25,REL606,glucose,acetate
26.666666666666668,0.19426885250000003,0.19580416,25,REL606,glucose,acetate
26.96969696969697,0.19647753204545454,0.19804390071212122,25,REL606,glucose,acetate
27.272727272727273,0.1986889679545455,0.20027831359090909,25,REL606,glucose,acetate
27.575757575757578,0.20089880613636368,0.20251294166666667,25,REL606,glucose,acetate
27.87878787878788,0.20311156911363637,0.20475437045454545,25,REL606,glucose,acetate
28.181818181818183,0.2053314725,0.20699808052272728,25,REL606,glucose,acetate
28.484848484848484,0.20755373288712117,0.2092312109848485,25,REL606,glucose,acetate
28.78787878787879,0.20977475272727272,0.21146374490151515,25,REL606,glucose,acetate
29.090909090909093,0.21198731690909095,0.21369713256818185,25,REL606,glucose,acetate
29.393939393939394,0.21420195003787879,0.21593566556060603,25,REL606,glucose,acetate
29.6969696969697,0.21642143394696972,0.21817008968939394,25,REL606,glucose,acetate
30.0,0.21863375175,0.2204020855,25,REL606,glucose,acetate
0.0,-0.0009476025,-0.000754053,5,REL606,glucose,acetate
0.30303030303030304,0.0012789294469696972,0.001470857037878788,5,REL606,glucose,acetate
0.6060606060606061,0.003504872901515152,0.003702988878787879,5,REL606,glucose,acetate
0.9090909090909092,0.005725220727272728,0.005929293295454547,5,REL606,glucose,acetate
1.2121212121212122,0.007952312151515152,0.008153833772727274,5,REL606,glucose,acetate
1.5151515151515151,0.010179783393939393,0.0103764775,5,REL606,glucose,acetate
1.8181818181818183,0.01240198956818182,0.012601041727272728,5,REL606,glucose,acetate
2.121212121212121,0.014619545628787879,0.014822321992424241,5,REL606,glucose,acetate
2.4242424242424243,0.01684435402272727,0.017039575681818183,5,REL606,glucose,acetate
2.7272727272727275,0.019063071295454547,0.019263531590909093,5,REL606,glucose,acetate
3.0303030303030303,0.02128912833333333,0.021489428553030303,5,REL606,glucose,acetate
3.3333333333333335,0.02351439591666667,0.023711793499999998,5,REL606,glucose,acetate
3.6363636363636367,0.025737608863636366,0.02594162175,5,REL606,glucose,acetate
3.9393939393939394,0.027962776742424242,0.02816725579545455,5,REL606,glucose,acetate
4.242424242424242,0.030185948742424237,0.030389521219696965,5,REL606,glucose,acetate
4.545454545454546,0.03241223386363637,0.03261424525000001,5,REL606,glucose,acetate
4.848484848484849,0.03463825759848485,0.034828203969696964,5,REL606,glucose,acetate
5.151515151515151,0.03685640419696969,0.03705313726515151,5,REL606,glucose,acetate
5.454545454545455,0.03909188936363636,0.039273255204545464,5,REL606,glucose,acetate
5.757575757575758,0.04132079683333333,0.0415025709469697,5,REL606,glucose,acetate
6.0606060606060606,0.043536043045454546,0.043734723765151515,5,REL606,glucose,acetate
6.363636363636364,0.045759862431818184,0.045966501068181814,5,REL606,glucose,acetate
6.666666666666667,0.04798023583333333,0.048195852250000004,5,REL606,glucose,acetate
6.96969696969697,0.050209629280303036,0.050419537037878784,5,REL606,glucose,acetate
7.272727272727273,0.05243924113636364,0.05262642775000001,5,REL606,glucose,acetate
7.575757575757576,0.054666545,0.05484454213636364,5,REL606,glucose,acetate
7.878787878787879,0.05690377725,0.05706989340909091,5,REL606,glucose,acetate
8.181818181818182,0.05912055568181818,0.05928931545681818,5,REL606,glucose,acetate
8.484848484848484,0.06134718545454545,0.06151282065151515,5,REL606,glucose,acetate
8.787878787878789,0.06356861443181819,0.06374366253030304,5,REL606,glucose,acetate
9.090909090909092,0.06579500786363637,0.06597026645454546,5,REL606,glucose,acetate
9.393939393939394,0.06802261202272727,0.06819829378787878,5,REL606,glucose,acetate
9.696969696969697,0.07025302315151516,0.07042100606060606,5,REL606,glucose,acetate
10.0,0.0724873875,0.07264617699999999,5,REL606,glucose,acetate
10.303030303030303,0.0747218125,0.07487466802272727,5,REL606,glucose,acetate
10.606060606060606,0.0769455377121212,0.07710384881060606,5,REL606,glucose,acetate
10.90909090909091,0.07917119250000001,0.07932987045454547,5,REL606,glucose,acetate
11.212121212121213,0.0813990370909091,0.08155863974242425,5,REL606,glucose,acetate
11.515151515151516,0.08362572997727272,0.08377912821969698,5,REL606,glucose,acetate
11.818181818181818,0.08584813614772727,0.08600588852272728,5,REL606,glucose,acetate
12.121212121212121,0.08806678484848485,0.08822795948409091,5,REL606,glucose,acetate
12.424242424242424,0.09030072727272727,0.0904557016590909,5,REL606,glucose,acetate
12.727272727272728,0.09252067602272727,0.09267392347727274,5,REL606,glucose,acetate
13.030303030303031,0.09474395976515153,0.09489306821969698,5,REL606,glucose,acetate
13.333333333333334,0.09696928425000001,0.09711775883333335,5,REL606,glucose,acetate
13.636363636363637,0.09920238049999999,0.09933861311363637,5,REL606,glucose,acetate
13.93939393939394,0.10142308795454545,0.10157554492424242,5,REL606,glucose,acetate
14.242424242424242,0.10365287310606061,0.10380484977272728,5,REL606,glucose,acetate
14.545454545454547,0.10587830145454545,0.10602073590909092,5,REL606,glucose,acetate
14.84848484848485,0.10810402053030303,0.10825939143939395,5,REL606,glucose,acetate
15.151515151515152,0.11032572818181818,0.11049252136363638,5,REL606,glucose,acetate
15.454545454545455,0.11255957450000001,0.11271962477272728,5,REL606,glucose,acetate
15.757575757575758,0.1147779860909091,0.11495453015151516,5,REL606,glucose,acetate
16.060606060606062,0.11699790643939395,0.1171774987348485,5,REL606,glucose,acetate
16.363636363636363,0.1192177805909091,0.11939417068181818,5,REL606,glucose,acetate
16.666666666666668,0.12145683416666668,0.12161676191666668,5,REL606,glucose,acetate
16.96969696969697,0.12368215083333332,0.12384973068181818,5,REL606,glucose,acetate
17.272727272727273,0.12590740970454545,0.12607998795454547,5,REL606,glucose,acetate
17.575757575757578,0.12813179862878787,0.128300767219697,5,REL606,glucose,acetate
17.87878787878788,0.1303600095,0.13053099904545454,5,REL606,glucose,acetate
18.181818181818183,0.13258211863636366,0.13276512556818185,5,REL606,glucose,acetate
18.484848484848484,0.13482076919696967,0.1349946334469697,5,REL606,glucose,acetate
18.78787878787879,0.13703843677651517,0.13721944045454543,5,REL606,glucose,acetate
19.09090909090909,0.13925729399999998,0.1394438289772727,5,REL606,glucose,acetate
19.393939393939394,0.14148437053030305,0.14168391931818183,5,REL606,glucose,acetate
19.6969696969697,0.14370619055303033,0.14390699606060606,5,REL606,glucose,acetate
20.0,0.14593692249999998,0.14614376,5,REL606,glucose,acetate
20.303030303030305,0.14816535174242426,0.14836912189393942,5,REL606,glucose,acetate
20.606060606060606,0.15038298595454547,0.15059566054545453,5,REL606,glucose,acetate
20.90909090909091,0.15260643122727274,0.15282127306818183,5,REL606,glucose,acetate
21.21212121212121,0.1548322801363636,0.1550439253939394,5,REL606,glucose,acetate
21.515151515151516,0.1570564730909091,0.1572719021969697,5,REL606,glucose,acetate
21.81818181818182,0.1592815415909091,0.15949306992954548,5,REL606,glucose,acetate
22.12121212121212,0.16150724082575757,0.1617212834090909,5,REL606,glucose,acetate
22.424242424242426,0.1637295136666667,0.16395422738636367,5,REL606,glucose,acetate
22.727272727272727,0.16595530477272727,0.16618770497727273,5,REL606,glucose,acetate
23.03030303030303,0.16817547678030303,0.1684151981439394,5,REL606,glucose,acetate
23.333333333333336,0.17039324833333336,0.17063717525000002,5,REL606,glucose,acetate
23.636363636363637,0.17261057229545457,0.17286981675000002,5,REL606,glucose,acetate
23.93939393939394,0.17483337356060608,0.17509959026515154,5,REL606,glucose,acetate
24.242424242424242,0.17706262057575756,0.17733015737878788,5,REL606,glucose,acetate
24.545454545454547,0.1792887897727273,0.1795532513181818,5,REL606,glucose,acetate
24.848484848484848,0.18151804666666665,0.1817797792560606,5,REL606,glucose,acetate
25.151515151515152,0.18373716552272729,0.1840096661363636,5,REL606,glucose,acetate
25.454545454545457,0.1859583029545455,0.18624298879545456,5,REL606,glucose,acetate
25.757575757575758,0.1881809698939394,0.18846694742424241,5,REL606,glucose,acetate
26.060606060606062,0.19040755901515155,0.1906930404469697,5,REL606,glucose,acetate
26.363636363636363,0.19263442170454545,0.1929233824772727,5,REL606,glucose,acetate
26.666666666666668,0.19486078191666667,0.19515152825,5,REL606,glucose,acetate
26.96969696969697,0.19708328333333333,0.1973724868181818,5,REL606,glucose,acetate
27.272727272727273,0.19930875660454545,0.1995975235,5,REL606,glucose,acetate
27.575757575757578,0.2015325082121212,0.2018334475909091,5,REL606,glucose,acetate
27.87878787878788,0.20374826771212123,0.20405658659090908,5,REL606,glucose,acetate
28.181818181818183,0.20597305525,0.2062888486136364,5,REL606,glucose,acetate
28.484848484848484,0.20820214886363636,0.20851793432575758,5,REL606,glucose,acetate
28.78787878787879,0.2104195334015152,0.21074423581060608,5,REL606,glucose,acetate
29.090909090909093,0.2126477841818182,0.21297714,5,REL606,glucose,acetate
29.393939393939394,0.21487572106060607,0.21521349242424243,5,REL606,glucose,acetate
29.6969696969697,0.21710696507575758,0.21744753554545454,5,REL606,glucose,acetate
30.0,0.21933058575,0.2196811075,5,REL606,glucose,acetate
0.0,-0.025111332500000003,0.04446626749999998,95,REL606,glucose,glucose
0.30303030303030304,-0.006028102196969696,0.06280895204545453,95,REL606,glucose,glucose
0.6060606060606061,0.013379160151515145,0.08109218257575754,95,REL606,glucose,glucose
0.9090909090909092,0.0328019675,0.0995822490909091,95,REL606,glucose,glucose
1.2121212121212122,0.051993032803030304,0.11798466333333332,95,REL606,glucose,glucose
1.5151515151515151,0.07127671765151515,0.1362857072727273,95,REL606,glucose,glucose
1.8181818181818183,0.09051746022727272,0.15428396954545456,95,REL606,glucose,glucose
2.121212121212121,0.10982445212121213,0.17245864128787874,95,REL606,glucose,glucose
2.4242424242424243,0.1290625796212121,0.19090524106060605,95,REL606,glucose,glucose
2.7272727272727275,0.14832684772727275,0.20930103886363635,95,REL606,glucose,glucose
3.0303030303030303,0.16747901272727272,0.2275773045454545,95,REL606,glucose,glucose
3.3333333333333335,0.18670988000000002,0.24611759166666666,95,REL606,glucose,glucose
3.6363636363636367,0.20593420181818184,0.2644709440909091,95,REL606,glucose,glucose
3.9393939393939394,0.2251566462878788,0.28286281712121214,95,REL606,glucose,glucose
4.242424242424242,0.24426519704545457,0.30133069916666666,95,REL606,glucose,glucose
4.545454545454546,0.2634394404545455,0.319903838409091,95,REL606,glucose,glucose
4.848484848484849,0.28265069416666666,0.3385562509848485,95,REL606,glucose,glucose
5.151515151515151,0.30190559515151516,0.357125899469697,95,REL606,glucose,glucose
5.454545454545455,0.32115737750000006,0.3752614006818182,95,REL606,glucose,glucose
5.757575757575758,0.34022598212121213,0.39407206643939396,95,REL606,glucose,glucose
6.0606060606060606,0.35941521833333334,0.412835545530303,95,REL606,glucose,glucose
6.363636363636364,0.37853293340909094,0.4316072534090909,95,REL606,glucose,glucose
6.666666666666667,0.39741403999999997,0.45014174,95,REL606,glucose,glucose
6.96969696969697,0.4162901672727273,0.46853119469696963,95,REL606,glucose,glucose
7.272727272727273,0.4353488845681818,0.48713928500000003,95,REL606,glucose,glucose
7.575757575757576,0.4543817661363636,0.5058926126515152,95,REL606,glucose,glucose
7.878787878787879,0.47327393431818177,0.5246126983333333,95,REL606,glucose,glucose
8.181818181818182,0.49208548818181824,0.5434089834090909,95,REL606,glucose,glucose
8.484848484848484,0.5108061664765152,0.5620867918939394,95,REL606,glucose,glucose
8.787878787878789,0.5296822171969697,0.5806651003030303,95,REL606,glucose,glucose
9.090909090909092,0.5485822685000001,0.5993846240909091,95,REL606,glucose,glucose
9.393939393939394,0.5676817071969698,0.6182179825757576,95,REL606,glucose,glucose
9.696969696969697,0.5864091375757576,0.6369826504545455,95,REL606,glucose,glucose
10.0,0.6052585884999999,0.6561260975,95,REL606,glucose,glucose
10.303030303030303,0.6242170058333333,0.6747627709090909,95,REL606,glucose,glucose
10.606060606060606,0.6429421868333334,0.6934137868181817,95,REL606,glucose,glucose
10.90909090909091,0.6617332300000002,0.7122175595454546,95,REL606,glucose,glucose
11.212121212121213,0.6803562591666668,0.7311265306060607,95,REL606,glucose,glucose
11.515151515151516,0.6990213781287881,0.7499682759090909,95,REL606,glucose,glucose
11.818181818181818,0.7172177497727272,0.7687556682727273,95,REL606,glucose,glucose
12.121212121212121,0.7355240639393938,0.7877799137878787,95,REL606,glucose,glucose
12.424242424242424,0.7540212858560607,0.8066621371212122,95,REL606,glucose,glucose
12.727272727272728,0.7724334061136364,0.8256555422727274,95,REL606,glucose,glucose
13.030303030303031,0.7906971217424242,0.8445947206818183,95,REL606,glucose,glucose
13.333333333333334,0.8089620958333333,0.8638668325833334,95,REL606,glucose,glucose
13.636363636363637,0.8272623452272726,0.8825204507727273,95,REL606,glucose,glucose
13.93939393939394,0.8458584605303031,0.9014383558333333,95,REL606,glucose,glucose
14.242424242424242,0.8641048662878787,0.9204990026893939,95,REL606,glucose,glucose
14.545454545454547,0.8825922261363638,0.9395468039772727,95,REL606,glucose,glucose
14.84848484848485,0.9007410787121213,0.9586539033333334,95,REL606,glucose,glucose
15.151515151515152,0.9188998512727272,0.9777224531818182,95,REL606,glucose,glucose
